Id,Predicted
7941,NEGATIVE
7942,POSITIVE
7943,POSITIVE
7944,NEGATIVE
7945,NEGATIVE
7946,POSITIVE
7947,POSITIVE
7948,NEGATIVE
7949,NEGATIVE
7950,NEUTRAL
7951,POSITIVE
7952,NEGATIVE
7953,NEGATIVE
7954,NEUTRAL
7955,POSITIVE
7956,NEGATIVE
7957,POSITIVE
7958,NEUTRAL
7959,NEGATIVE
7960,NEGATIVE
7961,POSITIVE
7962,NEGATIVE
7963,NEUTRAL
7964,POSITIVE
7965,NEGATIVE
7966,NEUTRAL
7967,NEUTRAL
7968,NEGATIVE
7969,POSITIVE
7970,NEUTRAL
7971,NEUTRAL
7972,NEGATIVE
7973,POSITIVE
7974,NEGATIVE
7975,NEGATIVE
7976,NEGATIVE
7977,NEUTRAL
7978,NEUTRAL
7979,NEGATIVE
7980,POSITIVE
7981,NEGATIVE
7982,NEUTRAL
7983,NEGATIVE
7984,NEUTRAL
7985,NEGATIVE
7986,NEGATIVE
7987,POSITIVE
7988,NEGATIVE
7989,NEUTRAL
7990,NEGATIVE
7991,NEUTRAL
7992,POSITIVE
7993,NEUTRAL
7994,NEGATIVE
7995,NEGATIVE
7996,NEUTRAL
7997,POSITIVE
7998,POSITIVE
7999,NEUTRAL
8000,POSITIVE
8001,NEGATIVE
8002,POSITIVE
8003,NEGATIVE
8004,NEGATIVE
8005,POSITIVE
8006,POSITIVE
8007,POSITIVE
8008,POSITIVE
8009,NEGATIVE
8010,POSITIVE
8011,NEGATIVE
8012,NEGATIVE
8013,NEGATIVE
8014,NEGATIVE
8015,NEUTRAL
8016,NEUTRAL
8017,NEGATIVE
8018,NEGATIVE
8019,NEUTRAL
8020,NEUTRAL
8021,NEGATIVE
8022,POSITIVE
8023,NEUTRAL
8024,NEGATIVE
8025,NEGATIVE
8026,NEGATIVE
8027,NEGATIVE
8028,NEUTRAL
8029,NEUTRAL
8030,POSITIVE
8031,POSITIVE
8032,NEGATIVE
8033,POSITIVE
8034,NEUTRAL
8035,NEGATIVE
8036,POSITIVE
8037,NEUTRAL
8038,NEGATIVE
8039,NEGATIVE
8040,NEGATIVE
8041,POSITIVE
8042,NEGATIVE
8043,NEGATIVE
8044,NEGATIVE
8045,NEGATIVE
8046,NEGATIVE
8047,POSITIVE
8048,POSITIVE
8049,NEGATIVE
8050,NEGATIVE
8051,NEUTRAL
8052,NEGATIVE
8053,POSITIVE
8054,POSITIVE
8055,NEGATIVE
8056,NEGATIVE
8057,NEGATIVE
8058,NEUTRAL
8059,POSITIVE
8060,NEUTRAL
8061,NEGATIVE
8062,NEUTRAL
8063,NEGATIVE
8064,NEGATIVE
8065,POSITIVE
8066,NEGATIVE
8067,NEUTRAL
8068,POSITIVE
8069,POSITIVE
8070,POSITIVE
8071,NEGATIVE
8072,NEGATIVE
8073,NEGATIVE
8074,NEGATIVE
8075,NEUTRAL
8076,POSITIVE
8077,NEUTRAL
8078,NEUTRAL
8079,NEUTRAL
8080,NEGATIVE
8081,POSITIVE
8082,POSITIVE
8083,POSITIVE
8084,NEGATIVE
8085,NEGATIVE
8086,NEGATIVE
8087,POSITIVE
8088,NEGATIVE
8089,NEUTRAL
8090,NEGATIVE
8091,NEUTRAL
8092,POSITIVE
8093,NEGATIVE
8094,NEUTRAL
8095,NEUTRAL
8096,POSITIVE
8097,POSITIVE
8098,NEGATIVE
8099,NEGATIVE
8100,NEGATIVE
8101,NEGATIVE
8102,POSITIVE
8103,NEGATIVE
8104,NEUTRAL
8105,NEGATIVE
8106,NEGATIVE
8107,NEGATIVE
8108,NEGATIVE
8109,POSITIVE
8110,NEGATIVE
8111,POSITIVE
8112,NEGATIVE
8113,NEGATIVE
8114,POSITIVE
8115,NEUTRAL
8116,POSITIVE
8117,POSITIVE
8118,POSITIVE
8119,NEGATIVE
8120,NEGATIVE
8121,NEGATIVE
8122,POSITIVE
8123,NEGATIVE
8124,POSITIVE
8125,NEGATIVE
8126,NEGATIVE
8127,NEGATIVE
8128,NEGATIVE
8129,NEGATIVE
8130,NEGATIVE
8131,NEGATIVE
8132,NEUTRAL
8133,NEUTRAL
8134,NEGATIVE
8135,NEGATIVE
8136,NEGATIVE
8137,POSITIVE
8138,NEGATIVE
8139,POSITIVE
8140,NEUTRAL
8141,NEGATIVE
8142,NEGATIVE
8143,NEUTRAL
8144,POSITIVE
8145,NEGATIVE
8146,POSITIVE
8147,NEUTRAL
8148,NEGATIVE
8149,NEGATIVE
8150,NEUTRAL
8151,NEUTRAL
8152,NEGATIVE
8153,NEGATIVE
8154,POSITIVE
8155,POSITIVE
8156,NEGATIVE
8157,NEUTRAL
8158,NEGATIVE
8159,NEGATIVE
8160,POSITIVE
8161,NEGATIVE
8162,NEGATIVE
8163,NEGATIVE
8164,NEGATIVE
8165,NEGATIVE
8166,POSITIVE
8167,NEGATIVE
8168,POSITIVE
8169,NEUTRAL
8170,POSITIVE
8171,POSITIVE
8172,NEGATIVE
8173,POSITIVE
8174,NEGATIVE
8175,NEUTRAL
8176,POSITIVE
8177,NEUTRAL
8178,NEUTRAL
8179,POSITIVE
8180,NEUTRAL
8181,NEUTRAL
8182,POSITIVE
8183,NEGATIVE
8184,POSITIVE
8185,NEGATIVE
8186,POSITIVE
8187,POSITIVE
8188,NEGATIVE
8189,NEGATIVE
8190,POSITIVE
8191,POSITIVE
8192,NEGATIVE
8193,NEUTRAL
8194,NEGATIVE
8195,NEGATIVE
8196,POSITIVE
8197,NEGATIVE
8198,NEGATIVE
8199,NEGATIVE
8200,POSITIVE
8201,NEGATIVE
8202,NEGATIVE
8203,POSITIVE
8204,POSITIVE
8205,POSITIVE
8206,NEUTRAL
8207,NEUTRAL
8208,NEGATIVE
8209,NEGATIVE
8210,NEUTRAL
8211,POSITIVE
8212,POSITIVE
8213,POSITIVE
8214,NEGATIVE
8215,NEGATIVE
8216,NEGATIVE
8217,POSITIVE
8218,NEUTRAL
8219,POSITIVE
8220,NEGATIVE
8221,NEUTRAL
8222,NEUTRAL
8223,NEGATIVE
8224,POSITIVE
8225,NEGATIVE
8226,POSITIVE
8227,NEUTRAL
8228,POSITIVE
8229,NEGATIVE
8230,POSITIVE
8231,NEGATIVE
8232,NEUTRAL
8233,NEGATIVE
8234,NEUTRAL
8235,POSITIVE
8236,NEGATIVE
8237,NEGATIVE
8238,NEGATIVE
8239,NEGATIVE
8240,NEGATIVE
8241,POSITIVE
8242,NEGATIVE
8243,NEGATIVE
8244,NEGATIVE
8245,NEGATIVE
8246,POSITIVE
8247,NEGATIVE
8248,NEGATIVE
8249,NEUTRAL
8250,NEGATIVE
8251,NEGATIVE
8252,NEUTRAL
8253,POSITIVE
8254,NEGATIVE
8255,POSITIVE
8256,NEUTRAL
8257,NEGATIVE
8258,NEGATIVE
8259,NEGATIVE
8260,NEUTRAL
8261,NEGATIVE
8262,NEGATIVE
8263,NEGATIVE
8264,NEGATIVE
8265,NEUTRAL
8266,NEGATIVE
8267,NEGATIVE
8268,NEGATIVE
8269,NEGATIVE
8270,NEGATIVE
8271,NEGATIVE
8272,NEGATIVE
8273,NEGATIVE
8274,POSITIVE
8275,NEGATIVE
8276,POSITIVE
8277,POSITIVE
8278,POSITIVE
8279,NEGATIVE
8280,POSITIVE
8281,NEGATIVE
8282,NEGATIVE
8283,NEUTRAL
8284,NEGATIVE
8285,NEGATIVE
8286,POSITIVE
8287,NEUTRAL
8288,NEGATIVE
8289,POSITIVE
8290,NEGATIVE
8291,NEGATIVE
8292,NEGATIVE
8293,NEGATIVE
8294,NEGATIVE
8295,NEUTRAL
8296,POSITIVE
8297,NEGATIVE
8298,NEGATIVE
8299,POSITIVE
8300,NEUTRAL
8301,NEGATIVE
8302,NEGATIVE
8303,POSITIVE
8304,NEGATIVE
8305,NEGATIVE
8306,NEUTRAL
8307,NEGATIVE
8308,NEUTRAL
8309,POSITIVE
8310,NEUTRAL
8311,NEGATIVE
8312,NEGATIVE
8313,POSITIVE
8314,POSITIVE
8315,NEGATIVE
8316,NEUTRAL
8317,NEUTRAL
8318,NEGATIVE
8319,POSITIVE
8320,NEUTRAL
8321,NEGATIVE
8322,NEGATIVE
8323,NEGATIVE
8324,POSITIVE
8325,NEGATIVE
8326,NEUTRAL
8327,POSITIVE
8328,NEGATIVE
8329,NEGATIVE
8330,POSITIVE
8331,POSITIVE
8332,POSITIVE
8333,NEGATIVE
8334,NEUTRAL
8335,NEGATIVE
8336,POSITIVE
8337,NEGATIVE
8338,NEUTRAL
8339,NEGATIVE
8340,POSITIVE
8341,POSITIVE
8342,NEGATIVE
8343,POSITIVE
8344,POSITIVE
8345,NEGATIVE
8346,NEGATIVE
8347,POSITIVE
8348,POSITIVE
8349,NEGATIVE
8350,NEGATIVE
8351,NEUTRAL
8352,NEGATIVE
8353,NEGATIVE
8354,NEUTRAL
8355,POSITIVE
8356,NEGATIVE
8357,NEGATIVE
8358,NEUTRAL
8359,POSITIVE
8360,NEGATIVE
8361,NEGATIVE
8362,NEGATIVE
8363,NEGATIVE
8364,NEUTRAL
8365,NEGATIVE
8366,NEUTRAL
8367,NEGATIVE
8368,POSITIVE
8369,NEGATIVE
8370,NEUTRAL
8371,NEUTRAL
8372,NEUTRAL
8373,NEUTRAL
8374,NEGATIVE
8375,NEGATIVE
8376,POSITIVE
8377,NEGATIVE
8378,POSITIVE
8379,NEGATIVE
8380,NEGATIVE
8381,NEUTRAL
8382,NEGATIVE
8383,POSITIVE
8384,NEUTRAL
8385,NEUTRAL
8386,NEGATIVE
8387,POSITIVE
8388,NEUTRAL
8389,NEGATIVE
8390,NEUTRAL
8391,POSITIVE
8392,NEGATIVE
8393,NEGATIVE
8394,POSITIVE
8395,NEGATIVE
8396,POSITIVE
8397,NEGATIVE
8398,NEGATIVE
8399,NEGATIVE
8400,POSITIVE
8401,NEUTRAL
8402,POSITIVE
8403,NEUTRAL
8404,NEGATIVE
8405,POSITIVE
8406,NEGATIVE
8407,NEGATIVE
8408,NEUTRAL
8409,NEGATIVE
8410,NEGATIVE
8411,NEUTRAL
8412,NEGATIVE
8413,NEGATIVE
8414,NEGATIVE
8415,NEGATIVE
8416,POSITIVE
8417,NEUTRAL
8418,NEUTRAL
8419,POSITIVE
8420,NEUTRAL
8421,POSITIVE
8422,POSITIVE
8423,NEUTRAL
8424,NEGATIVE
8425,POSITIVE
8426,NEUTRAL
8427,NEGATIVE
8428,POSITIVE
8429,NEGATIVE
8430,NEUTRAL
8431,NEGATIVE
8432,POSITIVE
8433,NEUTRAL
8434,NEGATIVE
8435,NEGATIVE
8436,NEGATIVE
8437,NEGATIVE
8438,NEUTRAL
8439,NEGATIVE
8440,NEUTRAL
8441,NEUTRAL
8442,NEGATIVE
8443,NEGATIVE
8444,NEGATIVE
8445,POSITIVE
8446,POSITIVE
8447,NEGATIVE
8448,POSITIVE
8449,NEGATIVE
8450,POSITIVE
8451,POSITIVE
8452,POSITIVE
8453,NEGATIVE
8454,NEGATIVE
8455,POSITIVE
8456,NEUTRAL
8457,NEUTRAL
8458,NEGATIVE
8459,POSITIVE
8460,NEGATIVE
8461,NEGATIVE
8462,NEGATIVE
8463,POSITIVE
8464,NEGATIVE
8465,POSITIVE
8466,NEGATIVE
8467,NEGATIVE
8468,NEGATIVE
8469,NEGATIVE
8470,NEGATIVE
8471,NEGATIVE
8472,NEGATIVE
8473,NEGATIVE
8474,POSITIVE
8475,NEGATIVE
8476,POSITIVE
8477,POSITIVE
8478,POSITIVE
8479,POSITIVE
8480,NEUTRAL
8481,NEGATIVE
8482,NEGATIVE
8483,NEGATIVE
8484,NEUTRAL
8485,NEUTRAL
8486,NEGATIVE
8487,NEGATIVE
8488,POSITIVE
8489,POSITIVE
8490,NEGATIVE
8491,NEGATIVE
8492,NEGATIVE
8493,POSITIVE
8494,NEGATIVE
8495,NEGATIVE
8496,POSITIVE
8497,NEUTRAL
8498,POSITIVE
8499,NEUTRAL
8500,NEGATIVE
8501,POSITIVE
8502,NEUTRAL
8503,NEUTRAL
8504,POSITIVE
8505,NEGATIVE
8506,POSITIVE
8507,POSITIVE
8508,NEGATIVE
8509,NEGATIVE
8510,POSITIVE
8511,NEGATIVE
8512,NEGATIVE
8513,POSITIVE
8514,POSITIVE
8515,NEUTRAL
8516,NEGATIVE
8517,POSITIVE
8518,NEGATIVE
8519,NEGATIVE
8520,NEGATIVE
8521,POSITIVE
8522,POSITIVE
8523,NEGATIVE
8524,NEUTRAL
8525,NEGATIVE
8526,POSITIVE
8527,NEGATIVE
8528,NEUTRAL
8529,POSITIVE
8530,NEGATIVE
8531,NEGATIVE
8532,NEGATIVE
8533,POSITIVE
8534,NEGATIVE
8535,NEGATIVE
8536,NEUTRAL
8537,POSITIVE
8538,NEUTRAL
8539,NEGATIVE
8540,NEGATIVE
8541,NEGATIVE
8542,NEUTRAL
8543,NEGATIVE
8544,NEGATIVE
8545,NEUTRAL
8546,NEGATIVE
8547,NEGATIVE
8548,NEGATIVE
8549,NEGATIVE
8550,NEUTRAL
8551,NEGATIVE
8552,NEUTRAL
8553,NEGATIVE
8554,NEGATIVE
8555,NEGATIVE
8556,POSITIVE
8557,NEGATIVE
8558,NEGATIVE
8559,NEGATIVE
8560,POSITIVE
8561,NEUTRAL
8562,NEGATIVE
8563,NEUTRAL
8564,POSITIVE
8565,POSITIVE
8566,POSITIVE
8567,NEUTRAL
8568,NEGATIVE
8569,NEGATIVE
8570,NEGATIVE
8571,NEGATIVE
8572,NEUTRAL
8573,NEGATIVE
8574,NEGATIVE
8575,NEGATIVE
8576,NEGATIVE
8577,NEGATIVE
8578,NEGATIVE
8579,POSITIVE
8580,NEUTRAL
8581,POSITIVE
8582,NEGATIVE
8583,NEGATIVE
8584,POSITIVE
8585,NEGATIVE
8586,NEGATIVE
8587,NEGATIVE
8588,POSITIVE
8589,POSITIVE
8590,NEGATIVE
8591,NEGATIVE
8592,POSITIVE
8593,NEUTRAL
8594,NEGATIVE
8595,NEGATIVE
8596,NEUTRAL
8597,NEGATIVE
8598,NEGATIVE
8599,POSITIVE
8600,NEGATIVE
8601,NEGATIVE
8602,NEUTRAL
8603,POSITIVE
8604,NEGATIVE
8605,NEGATIVE
8606,NEGATIVE
8607,NEUTRAL
8608,NEUTRAL
8609,NEUTRAL
8610,NEGATIVE
8611,POSITIVE
8612,NEUTRAL
8613,NEUTRAL
8614,NEGATIVE
8615,NEUTRAL
8616,NEGATIVE
8617,NEGATIVE
8618,NEGATIVE
8619,POSITIVE
8620,NEGATIVE
8621,POSITIVE
8622,NEGATIVE
8623,NEGATIVE
8624,POSITIVE
8625,POSITIVE
8626,POSITIVE
8627,POSITIVE
8628,NEGATIVE
8629,NEUTRAL
8630,NEUTRAL
8631,POSITIVE
8632,POSITIVE
8633,POSITIVE
8634,NEUTRAL
8635,NEGATIVE
8636,POSITIVE
8637,POSITIVE
8638,POSITIVE
8639,NEGATIVE
8640,POSITIVE
8641,NEGATIVE
8642,NEGATIVE
8643,NEUTRAL
8644,NEUTRAL
8645,NEGATIVE
8646,NEGATIVE
8647,NEGATIVE
8648,NEUTRAL
8649,NEGATIVE
8650,NEGATIVE
8651,NEUTRAL
8652,NEGATIVE
8653,NEGATIVE
8654,POSITIVE
8655,NEUTRAL
8656,NEGATIVE
8657,NEGATIVE
8658,NEGATIVE
8659,POSITIVE
8660,POSITIVE
8661,NEGATIVE
8662,NEUTRAL
8663,NEGATIVE
8664,NEGATIVE
8665,NEGATIVE
8666,POSITIVE
8667,NEGATIVE
8668,NEGATIVE
8669,NEGATIVE
8670,NEUTRAL
8671,POSITIVE
8672,POSITIVE
8673,POSITIVE
8674,NEGATIVE
8675,POSITIVE
8676,NEGATIVE
8677,NEGATIVE
8678,POSITIVE
8679,NEGATIVE
8680,NEUTRAL
8681,NEGATIVE
8682,NEUTRAL
8683,NEGATIVE
8684,NEGATIVE
8685,NEGATIVE
8686,NEUTRAL
8687,POSITIVE
8688,NEGATIVE
8689,NEGATIVE
8690,POSITIVE
8691,NEUTRAL
8692,POSITIVE
8693,POSITIVE
8694,POSITIVE
8695,NEGATIVE
8696,POSITIVE
8697,NEGATIVE
8698,NEUTRAL
8699,NEGATIVE
8700,NEGATIVE
8701,POSITIVE
8702,NEUTRAL
8703,NEGATIVE
8704,NEGATIVE
8705,POSITIVE
8706,POSITIVE
8707,NEGATIVE
8708,NEGATIVE
8709,NEGATIVE
8710,NEGATIVE
8711,NEGATIVE
8712,NEGATIVE
8713,NEGATIVE
8714,NEGATIVE
8715,POSITIVE
8716,NEUTRAL
8717,NEUTRAL
8718,NEGATIVE
8719,POSITIVE
8720,NEUTRAL
8721,POSITIVE
8722,POSITIVE
8723,NEUTRAL
8724,NEUTRAL
8725,NEGATIVE
8726,NEGATIVE
8727,POSITIVE
8728,NEGATIVE
8729,POSITIVE
8730,NEGATIVE
8731,NEUTRAL
8732,NEGATIVE
8733,NEUTRAL
8734,NEGATIVE
8735,POSITIVE
8736,NEGATIVE
8737,NEGATIVE
8738,NEGATIVE
8739,NEGATIVE
8740,NEGATIVE
8741,NEUTRAL
8742,NEGATIVE
8743,NEGATIVE
8744,NEUTRAL
8745,POSITIVE
8746,NEGATIVE
8747,POSITIVE
8748,POSITIVE
8749,NEGATIVE
8750,POSITIVE
8751,NEGATIVE
8752,POSITIVE
8753,NEGATIVE
8754,POSITIVE
8755,NEGATIVE
8756,NEGATIVE
8757,NEGATIVE
8758,POSITIVE
8759,POSITIVE
8760,POSITIVE
8761,POSITIVE
8762,NEGATIVE
8763,NEGATIVE
8764,POSITIVE
8765,NEUTRAL
8766,POSITIVE
8767,NEGATIVE
8768,NEGATIVE
8769,NEUTRAL
8770,NEGATIVE
8771,NEGATIVE
8772,NEGATIVE
8773,NEGATIVE
8774,NEGATIVE
8775,NEGATIVE
8776,POSITIVE
8777,NEGATIVE
8778,NEGATIVE
8779,POSITIVE
8780,NEUTRAL
8781,NEGATIVE
8782,POSITIVE
8783,NEUTRAL
8784,POSITIVE
8785,NEGATIVE
8786,NEUTRAL
8787,POSITIVE
8788,POSITIVE
8789,POSITIVE
8790,NEGATIVE
8791,NEGATIVE
8792,NEUTRAL
8793,NEUTRAL
8794,NEUTRAL
8795,NEUTRAL
8796,NEGATIVE
8797,NEGATIVE
8798,NEUTRAL
8799,NEUTRAL
8800,POSITIVE
8801,POSITIVE
8802,NEGATIVE
8803,NEUTRAL
8804,NEGATIVE
8805,NEGATIVE
8806,NEUTRAL
8807,POSITIVE
8808,NEGATIVE
8809,NEUTRAL
8810,NEGATIVE
8811,NEGATIVE
8812,POSITIVE
8813,NEGATIVE
8814,NEUTRAL
8815,NEGATIVE
8816,NEGATIVE
8817,NEGATIVE
8818,NEGATIVE
8819,POSITIVE
8820,POSITIVE
8821,POSITIVE
8822,NEGATIVE
8823,NEUTRAL
8824,NEGATIVE
8825,POSITIVE
8826,NEGATIVE
8827,NEUTRAL
8828,POSITIVE
8829,NEGATIVE
8830,NEGATIVE
8831,POSITIVE
8832,NEGATIVE
8833,NEUTRAL
8834,NEGATIVE
8835,NEGATIVE
8836,NEUTRAL
8837,NEUTRAL
8838,NEGATIVE
8839,NEUTRAL
8840,NEUTRAL
8841,POSITIVE
8842,NEUTRAL
8843,NEUTRAL
8844,NEGATIVE
8845,NEUTRAL
8846,NEGATIVE
8847,POSITIVE
8848,NEGATIVE
8849,NEGATIVE
8850,NEGATIVE
8851,POSITIVE
8852,POSITIVE
8853,POSITIVE
8854,POSITIVE
8855,NEGATIVE
8856,NEGATIVE
8857,NEUTRAL
8858,POSITIVE
8859,NEGATIVE
8860,NEGATIVE
8861,POSITIVE
8862,NEGATIVE
8863,NEGATIVE
8864,POSITIVE
8865,NEGATIVE
8866,POSITIVE
8867,NEUTRAL
8868,NEGATIVE
8869,NEGATIVE
8870,NEGATIVE
8871,NEGATIVE
8872,NEGATIVE
8873,POSITIVE
8874,POSITIVE
8875,NEGATIVE
8876,NEGATIVE
8877,NEUTRAL
8878,NEGATIVE
8879,NEUTRAL
8880,NEGATIVE
8881,NEGATIVE
8882,NEGATIVE
8883,POSITIVE
8884,NEUTRAL
8885,POSITIVE
8886,POSITIVE
8887,NEGATIVE
8888,NEUTRAL
8889,NEGATIVE
8890,NEGATIVE
8891,NEUTRAL
8892,NEGATIVE
8893,NEGATIVE
8894,NEGATIVE
8895,NEGATIVE
8896,NEUTRAL
8897,NEGATIVE
8898,POSITIVE
8899,POSITIVE
8900,NEGATIVE
8901,NEGATIVE
8902,NEGATIVE
8903,NEGATIVE
8904,POSITIVE
8905,NEUTRAL
8906,NEGATIVE
8907,POSITIVE
8908,NEUTRAL
8909,NEGATIVE
8910,POSITIVE
8911,NEUTRAL
8912,NEGATIVE
8913,NEGATIVE
8914,NEGATIVE
8915,POSITIVE
8916,NEUTRAL
8917,NEGATIVE
8918,POSITIVE
8919,POSITIVE
8920,POSITIVE
8921,NEUTRAL
8922,POSITIVE
8923,POSITIVE
8924,NEUTRAL
8925,NEUTRAL
8926,NEGATIVE
8927,POSITIVE
8928,NEGATIVE
8929,NEGATIVE
8930,NEUTRAL
8931,NEGATIVE
8932,NEGATIVE
8933,NEGATIVE
8934,NEUTRAL
8935,NEGATIVE
8936,NEGATIVE
8937,NEGATIVE
8938,POSITIVE
8939,NEUTRAL
8940,NEGATIVE
8941,POSITIVE
8942,NEUTRAL
8943,NEUTRAL
8944,POSITIVE
8945,POSITIVE
8946,POSITIVE
8947,NEGATIVE
8948,NEGATIVE
8949,NEGATIVE
8950,POSITIVE
8951,NEGATIVE
8952,NEGATIVE
8953,NEUTRAL
8954,NEGATIVE
8955,POSITIVE
8956,POSITIVE
8957,NEGATIVE
8958,POSITIVE
8959,NEGATIVE
8960,POSITIVE
8961,NEGATIVE
8962,NEGATIVE
8963,POSITIVE
8964,NEGATIVE
8965,NEUTRAL
8966,NEGATIVE
8967,NEUTRAL
8968,NEGATIVE
8969,NEGATIVE
8970,NEGATIVE
8971,POSITIVE
8972,NEGATIVE
8973,NEUTRAL
8974,POSITIVE
8975,POSITIVE
8976,NEGATIVE
8977,NEGATIVE
8978,POSITIVE
8979,POSITIVE
8980,POSITIVE
8981,POSITIVE
8982,NEGATIVE
8983,NEGATIVE
8984,NEUTRAL
8985,NEUTRAL
8986,NEGATIVE
8987,NEUTRAL
8988,POSITIVE
8989,NEUTRAL
8990,POSITIVE
8991,NEUTRAL
8992,POSITIVE
8993,NEUTRAL
8994,POSITIVE
8995,NEGATIVE
8996,NEGATIVE
8997,NEGATIVE
8998,POSITIVE
8999,POSITIVE
9000,POSITIVE
9001,NEGATIVE
9002,POSITIVE
9003,NEGATIVE
9004,NEGATIVE
9005,POSITIVE
9006,NEGATIVE
9007,NEGATIVE
9008,NEUTRAL
9009,NEGATIVE
9010,NEUTRAL
9011,NEUTRAL
9012,NEGATIVE
9013,POSITIVE
9014,POSITIVE
9015,POSITIVE
9016,NEGATIVE
9017,NEGATIVE
9018,NEUTRAL
9019,NEGATIVE
9020,POSITIVE
9021,NEGATIVE
9022,POSITIVE
9023,NEGATIVE
9024,NEGATIVE
9025,NEGATIVE
9026,NEGATIVE
9027,NEUTRAL
9028,NEUTRAL
9029,NEGATIVE
9030,NEUTRAL
9031,NEUTRAL
9032,NEUTRAL
9033,NEGATIVE
9034,POSITIVE
9035,NEGATIVE
9036,NEGATIVE
9037,NEGATIVE
9038,POSITIVE
9039,NEUTRAL
9040,POSITIVE
9041,NEUTRAL
9042,POSITIVE
9043,NEUTRAL
9044,NEGATIVE
9045,NEUTRAL
9046,NEGATIVE
9047,POSITIVE
9048,POSITIVE
9049,NEGATIVE
9050,POSITIVE
9051,NEGATIVE
9052,NEGATIVE
9053,POSITIVE
9054,NEGATIVE
9055,NEGATIVE
9056,POSITIVE
9057,POSITIVE
9058,POSITIVE
9059,NEGATIVE
9060,NEGATIVE
9061,POSITIVE
9062,NEGATIVE
9063,NEGATIVE
9064,NEGATIVE
9065,NEGATIVE
9066,NEUTRAL
9067,NEGATIVE
9068,NEGATIVE
9069,NEGATIVE
9070,NEUTRAL
9071,NEGATIVE
9072,NEGATIVE
9073,NEGATIVE
9074,NEGATIVE
9075,NEGATIVE
9076,NEUTRAL
9077,NEUTRAL
9078,NEGATIVE
9079,NEGATIVE
9080,POSITIVE
9081,NEGATIVE
9082,NEUTRAL
9083,POSITIVE
9084,POSITIVE
9085,NEGATIVE
9086,NEGATIVE
9087,NEGATIVE
9088,POSITIVE
9089,NEGATIVE
9090,NEUTRAL
9091,POSITIVE
9092,POSITIVE
9093,POSITIVE
9094,NEGATIVE
9095,NEGATIVE
9096,NEGATIVE
9097,NEUTRAL
9098,NEGATIVE
9099,NEGATIVE
9100,POSITIVE
9101,NEGATIVE
9102,NEUTRAL
9103,POSITIVE
9104,NEGATIVE
9105,POSITIVE
9106,POSITIVE
9107,POSITIVE
9108,NEUTRAL
9109,NEGATIVE
9110,NEGATIVE
9111,POSITIVE
9112,POSITIVE
9113,POSITIVE
9114,POSITIVE
9115,NEGATIVE
9116,NEGATIVE
9117,NEGATIVE
9118,NEUTRAL
9119,NEGATIVE
9120,NEUTRAL
9121,NEUTRAL
9122,NEGATIVE
9123,NEGATIVE
9124,POSITIVE
9125,POSITIVE
9126,NEGATIVE
9127,NEGATIVE
9128,NEGATIVE
9129,NEGATIVE
9130,NEGATIVE
9131,NEGATIVE
9132,NEUTRAL
9133,POSITIVE
9134,POSITIVE
9135,NEGATIVE
9136,POSITIVE
9137,NEGATIVE
9138,NEUTRAL
9139,NEGATIVE
9140,POSITIVE
9141,POSITIVE
9142,POSITIVE
9143,NEUTRAL
9144,POSITIVE
9145,NEUTRAL
9146,NEUTRAL
9147,POSITIVE
9148,NEUTRAL
9149,NEGATIVE
9150,POSITIVE
9151,NEGATIVE
9152,POSITIVE
9153,POSITIVE
9154,NEGATIVE
9155,NEGATIVE
9156,NEUTRAL
9157,NEUTRAL
9158,NEGATIVE
9159,NEGATIVE
9160,NEGATIVE
9161,NEUTRAL
9162,NEGATIVE
9163,NEGATIVE
9164,NEUTRAL
9165,NEUTRAL
9166,POSITIVE
9167,POSITIVE
9168,NEUTRAL
9169,POSITIVE
9170,POSITIVE
9171,NEGATIVE
9172,NEGATIVE
9173,NEGATIVE
9174,NEUTRAL
9175,POSITIVE
9176,NEGATIVE
9177,NEGATIVE
9178,NEGATIVE
9179,NEGATIVE
9180,POSITIVE
9181,POSITIVE
9182,POSITIVE
9183,NEGATIVE
9184,NEUTRAL
9185,NEGATIVE
9186,NEGATIVE
9187,NEGATIVE
9188,NEGATIVE
9189,POSITIVE
9190,POSITIVE
9191,NEGATIVE
9192,NEGATIVE
9193,NEGATIVE
9194,NEGATIVE
9195,NEGATIVE
9196,POSITIVE
9197,NEGATIVE
9198,NEGATIVE
9199,NEGATIVE
9200,NEGATIVE
9201,POSITIVE
9202,POSITIVE
9203,NEGATIVE
9204,NEUTRAL
9205,NEUTRAL
9206,NEGATIVE
9207,POSITIVE
9208,NEGATIVE
9209,NEGATIVE
9210,NEUTRAL
9211,NEGATIVE
9212,POSITIVE
9213,NEGATIVE
9214,POSITIVE
9215,NEUTRAL
9216,NEGATIVE
9217,POSITIVE
9218,POSITIVE
9219,NEGATIVE
9220,NEGATIVE
9221,NEGATIVE
9222,NEGATIVE
9223,NEGATIVE
9224,NEGATIVE
9225,NEGATIVE
9226,POSITIVE
9227,POSITIVE
9228,POSITIVE
9229,POSITIVE
9230,NEGATIVE
9231,NEUTRAL
9232,POSITIVE
9233,NEUTRAL
9234,NEGATIVE
9235,NEUTRAL
9236,NEGATIVE
9237,NEGATIVE
9238,NEUTRAL
9239,NEGATIVE
9240,POSITIVE
9241,NEGATIVE
9242,POSITIVE
9243,POSITIVE
9244,NEGATIVE
9245,POSITIVE
9246,NEGATIVE
